DATE (MM/DD/YYYY),HOUR-MST,Avg Avg Wind Speed @ 80m [m/s]
9/6/2011,10,1.7498
9/6/2011,11,3.3163
9/6/2011,12,4.8546
9/6/2011,13,4.5018
9/6/2011,14,7.1570
9/6/2011,15,7.8539
9/6/2011,16,5.4739
9/6/2011,17,2.5572
9/6/2011,18,2.5321
9/6/2011,19,2.3587
9/6/2011,20,4.8239
9/6/2011,21,6.3647
9/6/2011,22,5.2533
9/6/2011,23,3.1758
9/7/2011,0,1.2435
9/7/2011,1,3.0682
9/7/2011,2,2.7144
9/7/2011,3,2.8327
9/7/2011,4,2.8265
9/7/2011,5,2.0970
9/7/2011,6,1.2478
9/7/2011,7,1.4857
9/7/2011,8,2.3129
9/7/2011,9,4.0484
9/7/2011,10,4.8981
9/7/2011,11,4.3983
9/7/2011,12,4.5554
9/7/2011,13,5.2897
9/7/2011,14,3.6526
9/7/2011,15,2.3437
9/7/2011,16,1.6539
9/7/2011,17,1.2479
9/7/2011,18,1.1438
9/7/2011,19,1.9876
9/7/2011,20,2.2305
9/7/2011,21,3.1571
9/7/2011,22,3.6052
9/7/2011,23,1.4979
9/8/2011,0,1.1725
9/8/2011,1,1.2240
9/8/2011,2,0.8200
9/8/2011,3,2.8668
9/8/2011,4,3.2635
9/8/2011,5,2.9900
9/8/2011,6,3.1032
9/8/2011,7,1.9036
9/8/2011,8,1.5768
9/8/2011,9,1.2584
9/8/2011,10,1.4749
9/8/2011,11,3.1179
9/8/2011,12,4.9597
9/8/2011,13,4.3221
9/8/2011,14,3.2246
9/8/2011,15,3.2920
9/8/2011,16,2.9941
9/8/2011,17,2.7641
9/8/2011,18,2.5105
9/8/2011,19,3.2289
9/8/2011,20,2.6965
9/8/2011,21,2.5070
9/8/2011,22,2.2008
9/8/2011,23,2.2669
9/9/2011,0,1.2531
9/9/2011,1,1.9888
9/9/2011,2,1.8929
9/9/2011,3,1.2700
9/9/2011,4,1.3466
9/9/2011,5,1.5545
9/9/2011,6,0.4548
9/9/2011,7,0.8296
9/9/2011,8,0.8524
9/9/2011,9,1.7870
9/9/2011,10,2.3812
9/9/2011,11,3.4777
9/9/2011,12,4.2232
9/9/2011,13,3.2856
9/9/2011,14,3.4432
9/9/2011,15,3.2187
9/9/2011,16,4.1121
9/9/2011,17,3.9829
9/9/2011,18,3.8587
9/9/2011,19,3.4865
9/9/2011,20,1.9511
9/9/2011,21,0.8078
9/9/2011,22,1.9767
9/9/2011,23,0.6476
9/10/2011,0,3.1263
9/10/2011,1,3.4738
9/10/2011,2,3.8564
9/10/2011,3,4.3020
9/10/2011,4,4.1209
9/10/2011,5,4.0984
9/10/2011,6,3.1788
9/10/2011,7,2.4031
9/10/2011,8,1.3268
9/10/2011,9,1.4091
9/10/2011,10,2.0517
9/10/2011,11,2.3623
9/10/2011,12,2.7945
9/10/2011,13,2.1949
9/10/2011,14,2.6910
9/10/2011,15,2.8228
9/10/2011,16,2.5705
9/10/2011,17,2.2655
9/10/2011,18,2.0611
9/10/2011,19,0.8149
9/10/2011,20,1.9876
9/10/2011,21,3.9148
9/10/2011,22,5.1346
9/10/2011,23,4.1154
9/11/2011,0,1.0967
9/11/2011,1,1.3709
9/11/2011,2,2.1731
9/11/2011,3,3.6172
9/11/2011,4,3.8320
9/11/2011,5,3.1436
9/11/2011,6,1.6060
9/11/2011,7,2.4634
9/11/2011,8,2.2139
9/11/2011,9,1.1004
9/11/2011,10,1.8643
9/11/2011,11,2.2865
9/11/2011,12,3.1632
9/11/2011,13,3.7838
9/11/2011,14,3.2993
9/11/2011,15,1.5671
9/11/2011,16,1.3262
9/11/2011,17,2.7126
9/11/2011,18,2.1068
9/11/2011,19,2.0816
9/11/2011,20,2.6346
9/11/2011,21,1.9343
9/11/2011,22,8.3028
9/11/2011,23,11.1249
9/12/2011,0,10.6244
9/12/2011,1,7.0465
9/12/2011,2,7.9017
9/12/2011,3,11.1113
9/12/2011,4,10.2484
9/12/2011,5,4.8297
9/12/2011,6,4.5050
9/12/2011,7,8.5049
9/12/2011,8,6.2870
9/12/2011,9,5.4393
9/12/2011,10,8.5517
9/12/2011,11,6.9319
9/12/2011,12,4.9948
9/12/2011,13,4.7159
9/12/2011,14,3.0962
9/12/2011,15,3.2668
9/12/2011,16,4.1705
9/12/2011,17,6.7198
9/12/2011,18,5.8365
9/12/2011,19,4.0799
9/12/2011,20,4.6661
9/12/2011,21,4.6856
9/12/2011,22,1.8905
9/12/2011,23,2.0177
9/13/2011,0,2.9889
9/13/2011,1,4.7547
9/13/2011,2,4.3519
9/13/2011,3,1.8424
9/13/2011,4,0.4806
9/13/2011,5,2.0687
9/13/2011,6,2.9802
9/13/2011,7,2.1794
9/13/2011,8,2.3840
9/13/2011,9,4.5675
9/13/2011,10,3.9119
9/13/2011,11,1.6415
9/13/2011,12,4.2536
9/13/2011,13,3.8365
9/13/2011,14,2.5002
9/13/2011,15,3.9337
9/13/2011,16,4.5878
9/13/2011,17,3.9961
9/13/2011,18,4.5263
9/13/2011,19,2.8459
9/13/2011,20,3.1155
9/13/2011,21,3.9772
9/13/2011,22,7.2099
9/13/2011,23,3.7881
9/14/2011,0,4.5588
9/14/2011,1,3.4675
9/14/2011,2,1.6999
9/14/2011,3,2.1989
9/14/2011,4,6.1240
9/14/2011,5,5.4320
9/14/2011,6,4.3793
9/14/2011,7,2.8884
9/14/2011,8,2.3907
9/14/2011,9,2.5604
9/14/2011,10,2.2189
9/14/2011,11,2.3235
9/14/2011,12,3.0076
9/14/2011,13,2.3446
9/14/2011,14,1.6615
9/14/2011,15,1.9858
9/14/2011,16,1.7568
9/14/2011,17,3.1713
9/14/2011,18,2.9124
9/14/2011,19,4.1695
9/14/2011,20,6.2907
9/14/2011,21,4.6930
9/14/2011,22,2.0267
9/14/2011,23,1.7030
9/15/2011,0,4.5175
9/15/2011,1,7.3364
9/15/2011,2,6.0607
9/15/2011,3,4.9799
9/15/2011,4,1.3105
9/15/2011,5,2.4719
9/15/2011,6,3.1200
9/15/2011,7,4.4318
9/15/2011,8,4.4363
9/15/2011,9,4.1604
9/15/2011,10,3.5185
9/15/2011,11,3.3033
9/15/2011,12,3.6611
9/15/2011,13,3.8138
9/15/2011,14,2.4077
9/15/2011,15,1.1657
9/15/2011,16,1.4834
9/15/2011,17,1.8963
9/15/2011,18,2.0835
9/15/2011,19,3.9291
9/15/2011,20,2.6834
9/15/2011,21,1.7382
9/15/2011,22,1.0187
9/15/2011,23,1.5722
9/16/2011,0,1.8438
9/16/2011,1,2.7808
9/16/2011,2,2.4230
9/16/2011,3,3.9690
9/16/2011,4,1.7749
9/16/2011,5,3.5964
9/16/2011,6,3.4034
9/16/2011,7,3.2481
9/16/2011,8,0.9541
9/16/2011,9,2.7837
9/16/2011,10,2.3044
9/16/2011,11,3.0501
9/16/2011,12,2.9009
9/16/2011,13,2.3813
9/16/2011,14,2.0065
9/16/2011,15,1.9925
9/16/2011,16,2.4474
9/16/2011,17,2.9620
9/16/2011,18,2.1771
9/16/2011,19,3.1504
9/16/2011,20,4.7887
9/16/2011,21,5.3985
9/16/2011,22,6.3611
9/16/2011,23,6.4034
9/17/2011,0,4.9689
9/17/2011,1,5.7723
9/17/2011,2,6.9296
9/17/2011,3,3.1114
9/17/2011,4,8.8153
9/17/2011,5,6.0945
9/17/2011,6,9.4032
9/17/2011,7,10.7378
9/17/2011,8,10.1988
9/17/2011,9,5.7684
9/17/2011,10,6.7949
9/17/2011,11,6.8432
9/17/2011,12,6.1671
9/17/2011,13,5.0905
9/17/2011,14,5.5217
9/17/2011,15,5.9627
9/17/2011,16,9.6006
9/17/2011,17,13.0676
9/17/2011,18,6.5978
9/17/2011,19,7.9960
9/17/2011,20,6.3536
9/17/2011,21,6.5726
9/17/2011,22,4.6872
9/17/2011,23,1.9574
9/18/2011,0,6.1420
9/18/2011,1,4.5236
9/18/2011,2,2.3811
9/18/2011,3,2.0949
9/18/2011,4,1.4869
9/18/2011,5,1.5500
9/18/2011,6,1.4787
9/18/2011,7,2.3364
9/18/2011,8,1.7553
9/18/2011,9,2.3531
9/18/2011,10,3.2822
9/18/2011,11,2.9594
9/18/2011,12,2.0800
9/18/2011,13,2.6392
9/18/2011,14,4.9702
9/18/2011,15,5.0033
9/18/2011,16,7.5868
9/18/2011,17,4.1920
9/18/2011,18,6.1729
9/18/2011,19,10.3629
9/18/2011,20,10.4516
9/18/2011,21,7.8487
9/18/2011,22,2.9250
9/18/2011,23,1.6547
9/19/2011,0,3.1583
9/19/2011,1,6.9598
9/19/2011,2,7.3572
9/19/2011,3,9.1929
9/19/2011,4,8.7325
9/19/2011,5,8.3319
9/19/2011,6,8.0532
9/19/2011,7,6.9838
9/19/2011,8,2.5752
9/19/2011,9,1.6460
9/19/2011,10,3.3243
9/19/2011,11,4.9582
9/19/2011,12,8.8626
9/19/2011,13,7.4418
9/19/2011,14,7.5307
9/19/2011,15,7.5817
9/19/2011,16,5.0045
9/19/2011,17,7.6155
9/19/2011,18,6.6415
9/19/2011,19,5.6937
9/19/2011,20,5.9371
9/19/2011,21,4.7848
9/19/2011,22,3.3579
9/19/2011,23,4.4531
9/20/2011,0,3.5626
9/20/2011,1,3.4344
9/20/2011,2,2.3665
9/20/2011,3,4.7346
9/20/2011,4,3.6793
9/20/2011,5,2.8115
9/20/2011,6,7.0137
9/20/2011,7,6.9510
9/20/2011,8,8.4056
9/20/2011,9,7.6757
9/20/2011,10,4.3595
9/20/2011,11,2.9940
9/20/2011,12,2.5715
9/20/2011,13,2.8556
9/20/2011,14,3.6295
9/20/2011,15,2.8055
9/20/2011,16,2.5428
9/20/2011,17,1.9748
9/20/2011,18,0.8393
9/20/2011,19,1.9810
9/20/2011,20,2.0140
9/20/2011,21,2.3999
9/20/2011,22,3.3274
9/20/2011,23,1.8337
9/21/2011,0,1.7706
9/21/2011,1,3.0571
9/21/2011,2,3.9681
9/21/2011,3,4.7538
9/21/2011,4,2.3995
9/21/2011,5,4.1554
9/21/2011,6,4.8916
9/21/2011,7,5.4706
9/21/2011,8,5.9989
9/21/2011,9,6.5254
9/21/2011,10,6.5647
9/21/2011,11,6.8081
9/21/2011,12,5.8879
9/21/2011,13,5.6636
9/21/2011,14,4.7100
9/21/2011,15,3.8103
9/21/2011,16,3.0035
9/21/2011,17,4.9339
9/21/2011,18,5.8828
9/21/2011,19,6.7284
9/21/2011,20,5.5916
9/21/2011,21,2.2058
9/21/2011,22,1.7290
9/21/2011,23,1.2164
9/22/2011,0,3.2143
9/22/2011,1,2.4338
9/22/2011,2,3.7038
9/22/2011,3,3.5770
9/22/2011,4,1.2515
9/22/2011,5,1.3638
9/22/2011,6,1.2034
9/22/2011,7,0.7916
9/22/2011,8,1.1164
9/22/2011,9,3.3267
9/22/2011,10,3.6451
9/22/2011,11,4.2478
9/22/2011,12,5.3921
9/22/2011,13,5.1074
9/22/2011,14,4.5611
9/22/2011,15,4.4715
9/22/2011,16,3.7512
9/22/2011,17,3.6772
9/22/2011,18,4.3335
9/22/2011,19,5.2186
9/22/2011,20,3.8762
9/22/2011,21,4.3314
9/22/2011,22,6.9391
9/22/2011,23,8.7952
9/23/2011,0,7.1237
9/23/2011,1,7.5456
9/23/2011,2,6.9938
9/23/2011,3,8.1502
9/23/2011,4,7.1364
9/23/2011,5,6.2287
9/23/2011,6,5.1608
9/23/2011,7,5.0693
9/23/2011,8,2.9928
9/23/2011,9,1.3897
9/23/2011,10,3.1355
9/23/2011,11,5.3330
9/23/2011,12,5.0644
9/23/2011,13,3.0638
9/23/2011,14,2.2059
9/23/2011,15,1.9803
9/23/2011,16,1.7375
9/23/2011,17,1.2149
9/23/2011,18,1.8162
9/23/2011,19,3.1462
9/23/2011,20,2.2219
9/23/2011,21,2.8750
9/23/2011,22,4.3826
9/23/2011,23,6.2585
9/24/2011,0,5.9054
9/24/2011,1,4.8683
9/24/2011,2,3.9116
9/24/2011,3,2.7689
9/24/2011,4,4.0777
9/24/2011,5,4.6953
9/24/2011,6,5.0118
9/24/2011,7,6.1751
9/24/2011,8,3.9754
9/24/2011,9,2.6761
9/24/2011,10,2.2680
9/24/2011,11,4.0511
9/24/2011,12,3.5653
9/24/2011,13,2.7428
9/24/2011,14,3.3732
9/24/2011,15,2.9368
9/24/2011,16,2.7076
9/24/2011,17,1.8742
9/24/2011,18,1.6532
9/24/2011,19,2.3203
9/24/2011,20,2.5481
9/24/2011,21,2.4078
9/24/2011,22,2.5924
9/24/2011,23,3.3325
9/25/2011,0,4.2166
9/25/2011,1,4.8907
9/25/2011,2,3.9201
9/25/2011,3,4.8122
9/25/2011,4,4.9483
9/25/2011,5,3.8648
9/25/2011,6,3.1953
9/25/2011,7,2.3115
9/25/2011,8,2.9493
9/25/2011,9,1.9297
9/25/2011,10,2.4275
9/25/2011,11,3.0035
9/25/2011,12,2.9462
9/25/2011,13,3.0327
9/25/2011,14,3.2640
9/25/2011,15,3.0336
9/25/2011,16,2.1367
9/25/2011,17,1.0891
9/25/2011,18,1.4188
9/25/2011,19,2.2675
9/25/2011,20,2.6538
9/25/2011,21,1.7379
9/25/2011,22,2.7334
9/25/2011,23,5.0180
9/26/2011,0,6.7431
9/26/2011,1,7.2520
9/26/2011,2,7.5652
9/26/2011,3,7.9608
9/26/2011,4,7.2172
9/26/2011,5,4.1060
9/26/2011,6,3.4037
9/26/2011,7,6.0630
9/26/2011,8,6.3629
9/26/2011,9,3.3377
9/26/2011,10,0.8878
9/26/2011,11,1.8989
9/26/2011,12,3.0978
9/26/2011,13,3.6612
9/26/2011,14,2.7505
9/26/2011,15,4.1664
9/26/2011,16,3.5066
9/26/2011,17,4.5678
9/26/2011,18,3.3585
9/26/2011,19,4.9717
9/26/2011,20,4.1790
9/26/2011,21,3.3186
9/26/2011,22,3.4419
9/26/2011,23,5.0898
9/27/2011,0,4.8263
9/27/2011,1,5.3205
9/27/2011,2,4.0767
9/27/2011,3,3.2990
9/27/2011,4,2.9832
9/27/2011,5,1.9621
9/27/2011,6,4.1427
9/27/2011,7,4.7433
9/27/2011,8,3.4892
9/27/2011,9,2.1125
9/27/2011,10,2.1643
9/27/2011,11,1.5082
9/27/2011,12,1.9274
9/27/2011,13,2.4269
9/27/2011,14,2.7630
9/27/2011,15,2.1897
9/27/2011,16,3.3992
9/27/2011,17,2.8612
9/27/2011,18,2.0438
9/27/2011,19,2.6435
9/27/2011,20,4.4380
9/27/2011,21,4.7776
9/27/2011,22,1.8405
9/27/2011,23,5.4348
9/28/2011,0,8.0330
9/28/2011,1,4.6845
9/28/2011,2,7.7072
9/28/2011,3,8.4209
9/28/2011,4,7.5555
9/28/2011,5,7.0519
9/28/2011,6,7.7967
9/28/2011,7,6.9678
9/28/2011,8,7.0503
9/28/2011,9,5.4535
9/28/2011,10,2.9603
9/28/2011,11,3.0802
9/28/2011,12,3.2142
9/28/2011,13,2.7716
9/28/2011,14,3.3385
9/28/2011,15,4.4232
9/28/2011,16,3.7408
9/28/2011,17,2.5142
9/28/2011,18,1.6691
9/28/2011,19,3.0535
9/28/2011,20,5.2519
9/28/2011,21,4.2227
9/28/2011,22,5.1115
9/28/2011,23,5.3869
9/29/2011,0,5.0755
9/29/2011,1,4.1668
9/29/2011,2,5.1511
9/29/2011,3,9.4079
9/29/2011,4,9.2882
9/29/2011,5,6.8582
9/29/2011,6,3.8799
9/29/2011,7,2.1896
9/29/2011,8,4.4254
9/29/2011,9,2.2874
9/29/2011,10,2.0668
9/29/2011,11,2.1354
9/29/2011,12,2.7494
9/29/2011,13,3.2136
9/29/2011,14,3.9673
9/29/2011,15,3.2208
9/29/2011,16,3.1233
9/29/2011,17,2.2718
9/29/2011,18,1.6082
9/29/2011,19,0.9686
9/29/2011,20,0.9871
9/29/2011,21,1.6341
9/29/2011,22,2.2125
9/29/2011,23,1.5965
9/30/2011,0,4.5739
9/30/2011,1,4.6431
9/30/2011,2,2.8494
9/30/2011,3,2.5457
9/30/2011,4,2.5282
9/30/2011,5,2.5367
9/30/2011,6,0.6358
9/30/2011,7,2.1577
9/30/2011,8,1.7216
9/30/2011,9,2.5174
9/30/2011,10,1.8380
9/30/2011,11,1.4928
9/30/2011,12,1.5117
9/30/2011,13,1.8875
9/30/2011,14,2.1277
9/30/2011,15,2.4424
9/30/2011,16,3.0670
9/30/2011,17,3.1535
9/30/2011,18,2.8800
9/30/2011,19,5.3299
9/30/2011,20,6.0742
9/30/2011,21,6.4042
9/30/2011,22,4.0267
9/30/2011,23,4.2878
10/1/2011,0,4.6535
10/1/2011,1,4.2054
10/1/2011,2,2.4534
10/1/2011,3,1.0402
10/1/2011,4,1.1393
10/1/2011,5,1.3038
10/1/2011,6,1.8932
10/1/2011,7,2.1137
10/1/2011,8,1.1995
10/1/2011,9,1.7589
10/1/2011,10,3.0999
10/1/2011,11,3.2378
10/1/2011,12,3.1082
10/1/2011,13,3.6491
10/1/2011,14,2.8798
10/1/2011,15,1.8408
10/1/2011,16,2.8447
10/1/2011,17,8.9311
10/1/2011,18,7.0554
10/1/2011,19,9.5605
10/1/2011,20,9.7146
10/1/2011,21,4.2046
10/1/2011,22,4.2971
10/1/2011,23,5.8264
10/2/2011,0,6.3465
10/2/2011,1,4.1849
10/2/2011,2,3.9522
10/2/2011,3,2.2180
10/2/2011,4,3.5213
10/2/2011,5,4.5546
10/2/2011,6,1.8513
10/2/2011,7,1.8539
10/2/2011,8,2.4921
10/2/2011,9,1.7010
10/2/2011,10,1.9926
10/2/2011,11,3.1511
10/2/2011,12,2.8082
10/2/2011,13,4.5922
10/2/2011,14,3.6203
10/2/2011,15,2.8289
10/2/2011,16,2.8380
10/2/2011,17,2.1646
10/2/2011,18,2.4064
10/2/2011,19,2.1996
10/2/2011,20,3.8222
10/2/2011,21,5.9228
10/2/2011,22,3.6010
10/2/2011,23,3.5296
10/3/2011,0,5.1406
10/3/2011,1,5.7277
10/3/2011,2,3.5289
10/3/2011,3,3.6291
10/3/2011,4,4.3555
10/3/2011,5,4.8979
10/3/2011,6,3.3759
10/3/2011,7,1.3619
10/3/2011,8,0.7016
10/3/2011,9,1.3690
10/3/2011,10,1.8294
10/3/2011,11,3.2515
10/3/2011,12,4.0484
10/3/2011,13,3.1004
10/3/2011,14,2.4899
10/3/2011,15,3.9030
10/3/2011,16,3.6788
10/3/2011,17,1.3327
10/3/2011,18,0.6131
10/3/2011,19,0.9365
10/3/2011,20,1.6064
10/3/2011,21,2.1525
10/3/2011,22,1.3217
10/3/2011,23,2.7860
10/4/2011,0,3.5782
10/4/2011,1,1.3016
10/4/2011,2,1.3164
10/4/2011,3,2.1737
10/4/2011,4,2.8720
10/4/2011,5,1.8561
10/4/2011,6,2.3326
10/4/2011,7,1.5781
10/4/2011,8,2.9794
10/4/2011,9,3.3137
10/4/2011,10,2.7508
10/4/2011,11,3.2621
10/4/2011,12,4.0840
10/4/2011,13,3.5299
10/4/2011,14,2.8994
10/4/2011,15,3.1894
10/4/2011,16,6.4191
10/4/2011,17,4.2096
10/4/2011,18,6.1222
10/4/2011,19,9.5532
10/4/2011,20,8.6923
10/4/2011,21,6.7107
10/4/2011,22,8.7773
10/4/2011,23,3.7316
10/5/2011,0,3.4384
10/5/2011,1,5.1050
10/5/2011,2,7.4814
10/5/2011,3,5.7639
10/5/2011,4,4.0443
10/5/2011,5,2.4522
10/5/2011,6,3.5043
10/5/2011,7,3.3181
10/5/2011,8,3.6154
10/5/2011,9,3.2088
10/5/2011,10,3.1230
10/5/2011,11,3.2488
10/5/2011,12,3.1560
10/5/2011,13,3.1178
10/5/2011,14,2.7506
10/5/2011,15,3.1982
10/5/2011,16,3.3049
10/5/2011,17,3.5596
10/5/2011,18,3.7442
10/5/2011,19,2.5257
10/5/2011,20,7.8136
10/5/2011,21,9.9177
10/5/2011,22,7.8687
10/5/2011,23,6.8731
10/6/2011,0,6.9212
10/6/2011,1,6.3900
10/6/2011,2,5.2554
10/6/2011,3,4.1528
10/6/2011,4,5.0687
10/6/2011,5,2.6826
10/6/2011,6,3.1214
10/6/2011,7,1.8056
10/6/2011,8,2.7342
10/6/2011,9,2.3674
10/6/2011,10,4.7589
10/6/2011,11,10.1329
10/6/2011,12,16.1744
10/6/2011,13,18.8949
10/6/2011,14,17.9857
10/6/2011,15,10.2821
10/6/2011,16,10.1319
10/6/2011,17,11.2302
10/6/2011,18,13.5252
10/6/2011,19,7.9311
10/6/2011,20,9.3698
10/6/2011,21,9.5801
10/6/2011,22,7.9640
10/6/2011,23,7.3694
10/7/2011,0,7.1085
10/7/2011,1,6.9267
10/7/2011,2,6.6268
10/7/2011,3,2.5846
10/7/2011,4,1.8463
10/7/2011,5,4.3644
10/7/2011,6,5.3956
10/7/2011,7,2.2898
10/7/2011,8,2.7184
10/7/2011,9,3.6775
10/7/2011,10,3.3944
10/7/2011,11,4.1740
10/7/2011,12,7.0715
10/7/2011,13,6.2972
10/7/2011,14,7.5021
10/7/2011,15,3.2051
10/7/2011,16,4.1625
10/7/2011,17,6.2142
10/7/2011,18,5.7830
10/7/2011,19,4.8681
10/7/2011,20,3.1622
10/7/2011,21,5.0366
10/7/2011,22,5.8187
10/7/2011,23,4.4970
10/8/2011,0,2.3576
10/8/2011,1,4.7976
10/8/2011,2,5.1002
10/8/2011,3,7.1398
10/8/2011,4,6.1359
10/8/2011,5,6.1570
10/8/2011,6,7.7970
10/8/2011,7,3.6867
10/8/2011,8,5.1265
10/8/2011,9,4.1745
10/8/2011,10,2.8435
10/8/2011,11,2.5751
10/8/2011,12,6.2803
10/8/2011,13,9.6259
10/8/2011,14,6.1522
10/8/2011,15,4.3896
10/8/2011,16,5.2621
10/8/2011,17,2.7499
10/8/2011,18,1.1660
10/8/2011,19,2.2248
10/8/2011,20,2.2071
10/8/2011,21,1.9568
10/8/2011,22,3.0497
10/8/2011,23,1.9251
10/9/2011,0,3.0956
10/9/2011,1,0.8527
10/9/2011,2,1.7675
10/9/2011,3,2.8125
10/9/2011,4,4.8962
10/9/2011,5,3.7689
10/9/2011,6,3.2229
10/9/2011,7,3.4234
10/9/2011,8,3.9585
10/9/2011,9,5.3617
10/9/2011,10,5.3390
10/9/2011,11,4.4706
10/9/2011,12,2.8639
10/9/2011,13,1.3294
10/9/2011,14,1.6649
10/9/2011,15,3.1313
10/9/2011,16,4.5079
10/9/2011,17,2.9782
10/9/2011,18,1.9174
10/9/2011,19,1.8593
10/9/2011,20,3.4936
10/9/2011,21,3.8687
10/9/2011,22,2.4625
10/9/2011,23,3.3717
10/10/2011,0,2.3892
10/10/2011,1,1.7616
10/10/2011,2,2.6463
10/10/2011,3,2.8131
10/10/2011,4,2.5930
10/10/2011,5,1.8443
10/10/2011,6,1.7469
10/10/2011,7,3.7453
10/10/2011,8,4.3815
10/10/2011,9,5.9748
10/10/2011,10,4.2969
10/10/2011,11,4.3298
10/10/2011,12,3.6973
10/10/2011,13,3.9590
10/10/2011,14,3.9315
10/10/2011,15,2.8804
10/10/2011,16,3.9018
10/10/2011,17,3.0056
10/10/2011,18,3.9709
10/10/2011,19,3.7012
10/10/2011,20,0.8853
10/10/2011,21,0.3629
10/10/2011,22,2.8792
10/10/2011,23,3.2761
10/11/2011,0,4.7270
10/11/2011,1,7.9799
10/11/2011,2,6.5846
10/11/2011,3,8.4349
10/11/2011,4,8.3827
10/11/2011,5,7.5308
10/11/2011,6,6.7227
10/11/2011,7,4.3372
10/11/2011,8,8.6142
10/11/2011,9,9.6506
10/11/2011,10,4.8882
10/11/2011,11,7.9186
10/11/2011,12,8.3378
10/11/2011,13,7.0190
10/11/2011,14,8.8569
10/11/2011,15,11.1775
10/11/2011,16,7.5913
10/11/2011,17,6.9908
10/11/2011,18,6.2845
10/11/2011,19,8.2988
10/11/2011,20,6.8154
10/11/2011,21,4.7073
10/11/2011,22,5.5734
10/11/2011,23,6.1501
10/12/2011,0,8.5766
10/12/2011,1,4.3333
10/12/2011,2,2.7356
10/12/2011,3,4.9717
10/12/2011,4,8.1669
10/12/2011,5,10.5131
10/12/2011,6,11.3348
10/12/2011,7,7.2947
10/12/2011,8,12.2076
10/12/2011,9,10.1397
10/12/2011,10,10.9028
10/12/2011,11,7.5205
10/12/2011,12,4.0899
10/12/2011,13,4.2714
10/12/2011,14,5.9118
10/12/2011,15,7.5001
10/12/2011,16,8.5207
10/12/2011,17,11.4181
10/12/2011,18,10.7878
10/12/2011,19,9.5664
10/12/2011,20,8.6315
10/12/2011,21,5.1365
10/12/2011,22,3.1747
10/12/2011,23,2.3331
10/13/2011,0,1.9529
10/13/2011,1,2.1301
10/13/2011,2,4.7588
10/13/2011,3,3.6089
10/13/2011,4,6.3976
10/13/2011,5,5.5759
10/13/2011,6,7.3711
10/13/2011,7,6.2139
10/13/2011,8,1.9965
10/13/2011,9,2.1790
10/13/2011,10,3.8817
10/13/2011,11,10.5077
10/13/2011,12,13.4958
10/13/2011,13,14.0746
10/13/2011,14,7.7893
10/13/2011,15,7.4691
10/13/2011,16,7.7845
10/13/2011,17,6.0178
10/13/2011,18,5.8631
10/13/2011,19,3.1721
10/13/2011,20,2.4171
10/13/2011,21,2.3859
10/13/2011,22,5.5407
10/13/2011,23,6.0885
10/14/2011,0,4.9976
10/14/2011,1,4.2897
10/14/2011,2,4.2527
10/14/2011,3,5.8615
10/14/2011,4,7.2448
10/14/2011,5,6.7328
10/14/2011,6,3.5893
10/14/2011,7,1.4907
10/14/2011,8,2.9348
10/14/2011,9,2.2526
10/14/2011,10,2.5181
10/14/2011,11,2.4640
10/14/2011,12,2.9914
10/14/2011,13,3.4278
10/14/2011,14,3.4347
10/14/2011,15,3.8792
10/14/2011,16,4.2551
10/14/2011,17,3.4827
10/14/2011,18,2.0260
10/14/2011,19,0.6683
10/14/2011,20,0.9114
10/14/2011,21,3.2770
10/14/2011,22,5.9081
10/14/2011,23,4.9747
10/15/2011,0,4.0612
10/15/2011,1,2.5411
10/15/2011,2,4.7588
10/15/2011,3,6.0125
10/15/2011,4,7.5170
10/15/2011,5,9.3676
10/15/2011,6,3.8309
10/15/2011,7,3.5883
10/15/2011,8,2.3283
10/15/2011,9,8.6047
10/15/2011,10,11.2730
10/15/2011,11,4.5057
10/15/2011,12,5.2985
10/15/2011,13,5.9881
10/15/2011,14,9.1166
10/15/2011,15,6.9519
10/15/2011,16,7.7828
10/15/2011,17,6.0359
10/15/2011,18,4.3529
10/15/2011,19,2.4729
10/15/2011,20,1.7181
10/15/2011,21,2.4737
10/15/2011,22,0.9151
10/15/2011,23,2.2816
10/16/2011,0,2.7129
10/16/2011,1,4.6198
10/16/2011,2,4.6290
10/16/2011,3,1.2026
10/16/2011,4,2.2827
10/16/2011,5,1.7112
10/16/2011,6,0.7817
10/16/2011,7,0.6686
10/16/2011,8,0.7370
10/16/2011,9,1.4822
10/16/2011,10,2.6082
10/16/2011,11,4.5639
10/16/2011,12,3.4792
10/16/2011,13,2.1449
10/16/2011,14,3.1554
10/16/2011,15,3.2187
10/16/2011,16,3.6196
10/16/2011,17,3.4162
10/16/2011,18,3.8994
10/16/2011,19,4.6729
10/16/2011,20,3.3012
10/16/2011,21,3.1079
10/16/2011,22,2.0152
10/16/2011,23,1.2729
10/17/2011,0,2.5345
10/17/2011,1,2.0007
10/17/2011,2,3.9856
10/17/2011,3,3.6187
10/17/2011,4,2.5694
10/17/2011,5,4.4338
10/17/2011,6,3.3949
10/17/2011,7,7.5810
10/17/2011,8,2.7145
10/17/2011,9,3.4826
10/17/2011,10,2.8390
10/17/2011,11,6.5893
10/17/2011,12,1.8203
10/17/2011,13,2.3032
10/17/2011,14,6.7666
10/17/2011,15,6.3389
10/17/2011,16,6.4135
10/17/2011,17,3.5166
10/17/2011,18,2.8988
10/17/2011,19,4.1090
10/17/2011,20,3.6125
10/17/2011,21,4.7277
